"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"7916","C18129",20.639295,0.454545,464.64,0,464.64,0,1,0,1,0,0,12,3000,919.544492,84.153407,0.545455,12,38.72,717.7235629,0.006879765,10.9270025395407
"7917","C18130",29.129725,0.909091,248.76,0,248.76,0,0.833333,0,0.833333,0,0,10,3200,283.254742,146.346103,0.738713,12,24.876009950404,717.7235629,0.0091030390625,1.93551270716105
"7918","C18131",205.123089,1,197.42,0,197.42,0,0.916667,0,0.916667,0,0,11,1500,145.046631,171.920886,0,12,17.9472662009941,717.7235629,0.136748726,0.84368243076644
"7919","C18132",939.989584,1,0,0,0,56.443763,0,0,0,0.083333,2,0,1000,214.758351,184.671844,0,12,184.8991609,56.4439887759551,0.939989584,1.162918755498
"7920","C18134",0,0,10.89,0,10.89,0,0.083333,0,0.083333,0,0,1,4000,0,721.9256368,0,12,10.8900435601742,717.7235629,0,9.3500701
"7921","C18135",862.276499,1,174.84,0,174.84,276.675751,0.5,0,0.5,0.083333,1,6,1000,1407.393166,501.699229,0.083333,12,29.14,276.676857707431,0.862276499,2.80525279818598
"7922","C18136",184.212569,1,1292.76,653.76,639,0,1,0.7991299,0.666667,0,0,57,7500,1132.87395,166.655851,0.5,12,107.73,717.7235629,0.0245616758666667,6.79768482895929
"7923","C18137",1381.084668,1,162.56,0,162.56,186.248313,0.5,0,0.5,0.083333,1,6,3000,503.442436,324.783283,0,12,27.0933333333333,186.249057996232,0.460361556,1.55008728081611
"7924","C18138",216.64893,1,4606.71,3217.43,1389.28,0,1,0.4,0.7,0,0,22,2000,2251.966666,131.425363,0.738713,10,460.671,717.7235629,0.108324465,17.1349472780227
"7925","C18139",3322.674158,1,0,0,0,3221.755751,0,0,0,0.5,6,0,7000,771.741033,753.530747,0,12,184.8991609,536.959291833333,0.474667736857143,1.0241666130712
"7926","C18140",33.384649,0.909091,109.32,69.32,40,0,0.5,0.166667,0.25,0,0,6,1200,163.060103,215.422442,0,12,18.22,717.7235629,0.0278205408333333,0.75693182885746
"7927","C18141",188.132508,1,515.88,79,436.88,0,0.833333,0.083333,0.75,0,0,14,2700,601.729266,194.534934,0,12,51.5880206352083,717.7235629,0.0696787066666667,3.09316817101858
"7928","C18142",0.533581,0.545455,109.62,0,109.62,0,0.5,0,0.5,0,0,6,4000,177.666351,0.037744,0,12,18.27,717.7235629,0.00013339525,249.9239
"7929","C18143",84.830501,0.636364,702.32,702.32,0,0,0.333333,0.333333,0,0,0,4,5000,991.050806,105.008756,0.2,12,175.580175580176,717.7235629,0.0169661002,9.43779208278593
"7930","C18144",94.116597,0.909091,1041.5,125,916.5,0,0.833333,0.083333,0.75,0,0,14,2500,1010.8651,172.472222,0.555556,12,104.150041660017,717.7235629,0.0376466388,5.86103134915256
"7931","C18145",490.16004,1,3530.93,2416.31,1114.62,0,1,0.75,0.666667,0,0,23,4000,2959.200535,219.112899,0,12,294.244166666667,717.7235629,0.12254001,13.5053689148625
"7932","C18146",1020.535366,1,205.54,205.54,0,0,0.166667,0.166667,0,0,0,3,1200,232.721106,539.082396,0,12,102.769794460411,717.7235629,0.850446138333333,0.431698582121758
"7933","C18147",1137.469948,1,1865.56,280.6,1584.96,157.80548,1,0.25,1,0.083333,3,62,1200,990.084482,2405.692294,0,12,155.463333333333,157.806111224445,0.947891623333333,0.411559069490871
"7934","C18148",0,0,136.8,0,136.8,0,1,0,1,0,0,12,2700,127.99655,721.9256368,0,12,11.4,717.7235629,0,9.3500701
"7935","C18149",42.375573,0.909091,150.56,0,150.56,0,0.5,0,0.5,0,0,6,4000,278.128216,156.291747,0.1,12,25.0933333333333,717.7235629,0.01059389325,1.77954512211064
"7936","C18150",30.044075,1,420,0,420,0,1,0,1,0,0,12,1500,415.969082,163.023401,0.738713,12,35,717.7235629,0.0200293833333333,2.55159124057288
"7937","C18151",1333.252963,1,0,0,0,408.108731,0,0,0,0.272727,10,0,4000,627.520326,325.729395,0,11,184.8991609,136.036379703046,0.33331324075,1.92650812494218
"7938","C18152",973.039129,1,964.2,294.7,669.5,0,0.75,0.416667,0.666667,0,0,21,1200,914.852845,334.086716,0,12,107.133333333333,717.7235629,0.810865940833333,2.73836941484378
"7939","C18153",41.550285,0.454545,421.6,312.85,108.75,0,0.333333,0.166667,0.166667,0,0,5,1000,303.472063,290.219348,0,12,105.400105400105,717.7235629,0.041550285,1.04566447789001
"7940","C18154",23.407282,0.111111,240.47,240.47,0,0,0.111111,0.111111,0,0,0,2,2500,0,721.9256368,0,9,240.47024047024,717.7235629,0.0093629128,9.3500701
"7941","C18155",413.936244,1,187.5,0,187.5,0,0.6,0,0.6,0,0,6,1000,141.526262,176.107285,0,10,31.25,717.7235629,0.413936244,0.803636612761363
"7942","C18156",613.893503,1,2078.56,1693.5,385.06,0,0.916667,0.666667,0.666667,0,0,31,1800,1013.159567,169.176825,0,12,188.959931287298,717.7235629,0.341051946111111,5.98876097243225
"7943","C18157",1369.504264,1,1603.8,0,1603.8,0,1,0,1,0,0,12,1300,1591.602315,1278.329537,0,12,133.65,717.7235629,1.05346481846154,1.24506417862736
"7944","C18158",49.682373,1,412.32,0,412.32,0,1,0,1,0,0,12,4000,551.966425,470.6688,0.083333,12,34.36,717.7235629,0.01242059325,1.17272788211158
"7945","C18159",60.37904,0.5,712,712,0,0,0.2,0.2,0,0,0,4,7500,1134.962538,115.956204,0.738713,10,356,717.7235629,0.00805053866666667,9.78785523196327
"7946","C18160",468.256151,1,55,55,0,54.149701,0.083333,0.083333,0,0.083333,2,1,500,246.584357,329.619743,0,12,55.00022000088,54.1499175996704,0.936512302,0.748087340751309
"7947","C18161",12.642164,0.272727,175.56,0,175.56,0,0.25,0,0.166667,0,0,3,1000,382.866599,178.54837,0,12,58.52,717.7235629,0.012642164,2.14432984742454
"7948","C18162",35.074422,1,72.4,0,72.4,0,0.416667,0,0.416667,0,0,5,1500,134.808623,141.557845,0,12,14.4799884160093,717.7235629,0.023382948,0.952321808798375
"7949","C18163",1410.226871,1,1680.91,114,1566.91,0,1,0.166667,1,0,0,43,4000,315.876873,421.865373,0,12,140.075833333333,717.7235629,0.35255671775,0.748762266866591
"7950","C18164",17.838173,1,164.7,0,164.7,0,0.416667,0,0.333333,0,0,5,3000,182.462461,103.72423,0.111111,12,32.9399736480211,717.7235629,0.00594605766666667,1.75911126069579
"7951","C18165",81.364936,1,710.16,0,710.16,0,1,0,1,0,0,12,1000,688.322495,177.76209,0.738713,12,59.18,717.7235629,0.081364936,3.87215572791702
"7952","C18166",888.101401,1,100,0,100,896.57899,0.222222,0,0.111111,0.111111,2,2,1000,212.755352,527.241583,0,9,50.00005000005,896.579886579887,0.888101401,0.403525364576565
"7953","C18167",3.744789,0.090909,78.33,0,78.33,0,0.083333,0,0.083333,0,0,1,1000,0,721.9256368,0,12,78.3303133212533,717.7235629,0.003744789,9.3500701
"7954","C18168",401.822565,1,518.23,116.23,402,0,0.5,0.166667,0.333333,0,0,8,1700,160.689352,190.313074,0,12,86.3716666666667,717.7235629,0.236366214705882,0.844342160118753
"7955","C18169",14.017311,0.454545,327.8,0,327.8,0,0.416667,0,0.416667,0,0,5,1500,692.336439,94.456281,0.738713,12,65.5599475520419,717.7235629,0.009344874,7.32970250014396
"7956","C18170",54.58197,1,247.66,132,115.66,0,1,0.166667,1,0,0,16,1700,163.543097,151.846536,0,12,20.6383333333333,717.7235629,0.0321070411764706,1.07702882994973
"7957","C18171",15.523256,0.454545,0,0,0,357.184643,0,0,0,0.416667,12,0,500,213.153735,70.797458,0.090909,12,184.8991609,71.4368714505028,0.031046512,3.01075407255441
"7958","C18172",1950.482518,1,0,0,0,2660.139985,0,0,0,0.333333,8,0,2500,3213.688818,501.403933,0.083333,12,184.8991609,665.035661285661,0.7801930072,6.40938095314063
"7959","C18173",1747.492429,1,0,0,0,1769.875637,0,0,0,0.25,3,0,3000,450.697772,602.964607,0,12,184.8991609,589.958545666667,0.582497476333333,0.747469696840763
"7960","C18174",40.762516,0.636364,376,316.5,59.5,0,0.5,0.416667,0.083333,0,0,7,10000,369.351109,141.778284,0.333333,12,62.6666666666667,717.7235629,0.0040762516,2.60513174923178
"7961","C18175",1039.267052,0.909091,0,0,0,3172.729359,0,0,0,0.166667,3,0,3500,5240.282775,456.342225,0.090909,12,184.8991609,1586.36150677699,0.296933443428571,11.4832301021454
"7962","C18176",0,0,247.44,0,247.44,0,1,0,1,0,0,12,1500,317.354396,721.9256368,0,12,20.62,717.7235629,0,9.3500701
"7963","C18177",5727.53,1,3504.74,3266.29,238.45,1306.849608,0.636364,0.545455,0.272727,0.181818,3,16,11772.09,2594.820938,4762.246065,0,11,500.676856756082,653.425457425457,0.761066235428571,0.544873343918654
"7964","C18179",5658.938986,1,111.54,111.54,0,3344.962624,0.083333,0.083333,0,0.333333,7,1,6500,1386.242232,1781.099062,0,12,111.540446161785,836.241492241492,0.870605997846154,0.778307204565806
"7965","C18180",341.901741,0.5,152.84,152.84,0,1008.117498,0.333333,0.333333,0,0.333333,9,3,1200,0,721.9256368,0,6,76.4200764200764,504.059253059253,0.2849181175,9.3500701
"7966","C18181",85.095626,1,1553.04,0,1553.04,0,0.916667,0,0.916667,0,0,20,2000,1654.909972,124.032106,0.738713,12,141.185403205308,717.7235629,0.042547813,13.342593505588
"7967","C18182",933.05808,1,0,0,0,634.617283,0,0,0,0.416667,10,0,1000,827.275832,299.52845,0,12,184.8991609,126.923355061316,0.93305808,2.76192739621228
"7968","C18183",9.252573,0.454545,0,0,0,943.60879,0,0,0,0.083333,1,0,1200,949.846251,44.502743,0,12,184.8991609,943.612564450258,0.0077104775,21.3435439473922
"7969","C18184",100.403989,1,790,0,790,0,1,0,0.916667,0,0,13,1000,573.971571,161.591908,0.6,12,65.8333333333333,717.7235629,0.100403989,3.55198213885809
"7970","C18185",77.866345,0.545455,1403.34,0,1403.34,0,0.5,0,0.5,0,0,6,4000,1865.579842,95.577384,0.636364,12,233.89,717.7235629,0.01946658625,19.5190510968578
"7971","C18186",991.097892,1,180,0,180,0,0.5,0,0.5,0,0,6,1000,463.990395,1913.53663,0,12,30,717.7235629,0.991097892,0.242477926853169
"7972","C18187",6.692421,0.545455,333.42,0,333.42,0,0.583333,0,0.583333,0,0,12,4000,318.713472,1.113027,0,12,47.6314557894033,717.7235629,0.00167310525,249.9239
"7973","C18188",22.161656,0.636364,1240.58,0,1240.58,0,0.666667,0,0.666667,0,0,15,1500,1817.791324,107.871575,0.5,12,155.072422463789,717.7235629,0.0147744373333333,16.8514395381731
"7974","C18189",15.281665,0.636364,124.25,0,124.25,0,0.583333,0,0.583333,0,0,7,4000,211.115274,156.915101,0.285714,12,17.7500101428629,717.7235629,0.00382041625,1.3454108154957
"7975","C18190",30.88047,0.363636,316.6,197,119.6,0,0.166667,0.083333,0.166667,0,0,5,1000,89.111879,189.428672,0,12,158.299683400633,717.7235629,0.03088047,0.47042445084554
"7976","C18191",151.467852,0.75,1554.52,1229.02,325.5,231.721336,0.75,0.75,0.625,0.125,1,27,1000,2224.113144,136.729435,0.738713,8,259.086666666667,231.721336,0.151467852,16.2665277158499
"7977","C18192",14.471941,1,120,0,120,0,1,0,1,0,0,12,3000,113.011493,116.286777,0,12,10,717.7235629,0.00482398033333333,0.97183442447631
"7978","C18193",17.734657,1,209.28,0,209.28,0,1,0,1,0,0,12,2700,142.453268,151.615333,0.416667,12,17.44,717.7235629,0.00656839148148148,0.939570326966864
"7979","C18194",1.931162,0.636364,152.72,0,152.72,0,0.666667,0,0.666667,0,0,8,2500,186.80842,58.437329,0.285714,12,19.0899904550048,717.7235629,0.0007724648,3.1967309799529
"7980","C18195",922.615452,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1700,191.287802,309.777674,0,12,45.6501826007304,717.7235629,0.542714971764706,0.617500285059278
"7981","C18196",822.579064,1,1188.24,0,1188.24,0,1,0,1,0,0,36,1000,1773.581187,2070.636374,0,12,99.02,717.7235629,0.822579064,0.856539182480332
"7982","C18197",233.755366,1,521.23,0,521.23,0,1,0,1,0,0,23,1000,312.157319,197.3922,0.083333,12,43.4358333333333,717.7235629,0.233755366,1.58140655507158
"7983","C18198",1216.704733,0.727273,0,0,0,2902.295257,0,0,0,0.166667,2,0,3000,2345.798153,415.361186,0.125,12,184.8991609,1451.14472621055,0.405568244333333,5.64761039805005
"7984","C18199",15.587005,0.545455,156,0,156,0,0.545455,0,0.545455,0,0,6,2000,168.726312,81.861265,0.2,11,25.9999783333514,717.7235629,0.0077935025,2.06112514875014
"7985","C18200",691.466157,1,549.96,0,549.96,0,1,0,1,0,0,12,1000,316.191025,165.251013,0,12,45.83,717.7235629,0.691466157,1.91339840682247
"7986","C18201",1200.937942,0.833333,0,0,0,1981.157622,0,0,0,0.5,4,0,2000,152.106361,200.106261,0,6,184.8991609,660.385874,0.600468971,0.760127945222064
"7987","C18202",36.85818,0.909091,583.38,0,583.38,0,0.833333,0,0.833333,0,0,10,2500,687.609976,164.492005,0.738713,12,58.3380233352093,717.7235629,0.014743272,4.18020301959357
"7988","C18203",3542.074874,1,884.98,0,884.98,4547.294728,1,0,0.833333,0.5,5,14,5000,958.998587,1081.645567,0,6,147.496666666667,1515.76490933333,0.7084149748,0.886610749637547
"7989","C18204",38.864992,0.818182,331.94,0,331.94,0,0.75,0,0.75,0,0,16,1500,369.269971,125.416136,0.181818,12,36.8822222222222,717.7235629,0.0259099946666667,2.94435774197349
"7990","C18205",0,0,631.2,0,631.2,0,1,0,1,0,0,12,4000,861.744611,721.9256368,0,12,52.6,717.7235629,0,9.3500701
"7991","C18206",27.254213,0.454545,316.3,316.3,0,0,0.166667,0.166667,0,0,0,2,2500,312.771691,57.214333,0.1,12,158.149683700633,717.7235629,0.0109016852,5.46666673541401
"7992","C18207",2687.82033,1,167.6,102.6,65,2916.277862,0.333333,0.111111,0.222222,0.111111,6,5,3000,376.896208,1395.338044,0,9,55.8667225333892,2558.53,0.89594011,0.270111038411564
"7993","C18208",16.024822,0.818182,113.44,0,113.44,0,0.666667,0,0.666667,0,0,8,3000,126.999931,132.500307,0.111111,12,14.1799929100035,717.7235629,0.00534160733333333,0.958487824484814
"7994","C18209",52.806957,1,266.68,0,266.68,0,0.333333,0,0.333333,0,0,4,2000,367.892428,196.742169,0.5,12,66.6700666700667,717.7235629,0.0264034785,1.86992158249511
"7995","C18210",110.983174,1,458.47,458.47,0,0,0.25,0.25,0,0,0,3,2000,414.618729,176.175087,0,12,152.823333333333,717.7235629,0.055491587,2.35344699446636
"7996","C18211",1969.737768,1,0,0,0,2410.842591,0,0,0,0.222222,16.8981202,0,2500,292.443409,737.614283,0,9,184.8991609,1205.4225009225,0.7878951072,0.396471998631295
"7997","C18212",187.536914,0.818182,530.04,0,530.04,0,0.583333,0,0.583333,0,0,7,2500,926.946047,147.347019,0,12,75.7200432685962,717.7235629,0.0750147656,6.29090465006286
"7998","C18214",834.642993,1,0,0,0,239.875612,0,0,0,0.333333,5,0,1000,1043.004155,439.557388,0,12,184.8991609,59.968962968963,0.834642993,2.37285092566798
"7999","C18215",613.814108,1,875.14,317,558.14,550.606961,0.833333,0.166667,0.75,0.25,4,28,1800,549.929401,351.601266,0,12,87.514035005614,183.535653666667,0.341007837777778,1.5640711629292
"8000","C18216",3076.422342,1,329.36,0,329.36,2248.274005,0.166667,0,0.166667,0.5,10,3,3500,836.317805,1331.978248,0,12,164.679670640659,374.712334166667,0.878977812,0.627876473400187
"8001","C18217",0.147275,0.090909,66.78,0,66.78,0,0.083333,0,0.083333,0,0,1,4000,718.85487,721.9256368,0,12,66.7802671210685,717.7235629,3.681875e-05,9.3500701
"8002","C18218",33.078633,0.5,303.91,0,303.91,0,0.5,0,0.333333,0,0,4,1200,354.34847,83.653033,0.738713,6,101.303333333333,717.7235629,0.0275655275,4.23593093151805
"8003","C18219",413.091214,0.636364,0,0,0,1117.162764,0,0,0,0.083333,4,0,1200,258.891518,165.68519,0,12,184.8991609,1117.16723266893,0.344242678333333,1.56255075061326
"8004","C18220",5.416921,0.545455,288.8,0,288.8,0,0.916667,0,0.833333,0,0,11,3000,254.443565,32.475254,0.181818,12,26.2545359074415,717.7235629,0.00180564033333333,7.83499845759482
"8005","C18221",35.120942,1,372,0,372,0,1,0,1,0,0,12,2700,361.050924,156.723469,0.545455,12,31,717.7235629,0.0130077562962963,2.30374510150742
"8006","C18222",196.626598,1,2017.11,1056.66,960.45,0,1,0.7991299,0.75,0,0,28,7500,1425.513446,153.957216,0.738713,12,168.0925,717.7235629,0.0262168797333333,9.25915317928326
"8007","C18223",1256.81927,1,1674.96,0,1674.96,0,1,0,1,0,0,12,1000,970.361646,3449.118706,0,12,139.58,717.7235629,1.1683,0.281336111834012
"8008","C18224",251.144969,0.727273,88.51,88.51,0,1515.283623,0.25,0.25,0,0.416667,7,3,1200,1490.675716,189.097848,0.166667,12,29.5033333333333,303.056482154814,0.209287474166667,7.88309191123106
"8009","C18225",1718.885963,1,578.78,0,578.78,0,0.666667,0,0.666667,0,0,14,1000,294.153872,5609.1065423,0,12,72.3474638262681,717.7235629,1.1683,0.0144788579218938
"8010","C18226",891.332656,1,411.25,411.25,0,0,0.333333,0.333333,0,0,0,4,1500,1043.13779,205.343101,0,12,102.812602812603,717.7235629,0.594221770666667,5.07997485632595
"8011","C18227",31.812848,0.636364,662,235,427,0,0.5,0.083333,0.416667,0,0,7,3500,955.231844,127.625326,0.5,12,110.333333333333,717.7235629,0.00908938514285714,7.48465742606605
"8012","C18228",120.632505,0.636364,1310.2,1310.2,0,0,0.166667,0.166667,0,0,0,9,2500,576.034909,195.547987,0,12,655.09868980262,717.7235629,0.048253002,2.94574706616642
"8013","C18229",2162.267501,1,151.13,151.13,0,1005.55853,0.166667,0.166667,0,0.166667,3,3,2500,466.376831,619.460541,0,12,75.5648488703023,502.778259443481,0.8649070004,0.75287576872471
"8014","C18230",15.740657,0.727273,72,72,0,0,0.25,0.25,0,0,0,5,1000,44.098703,205.53426,0,12,24,717.7235629,0.015740657,0.214556458859949
"8015","C18231",0.004816,0.545455,51.7,0,51.7,0,0.25,0,0.25,0,0,3,3000,33.249088,0.059481,0,12,17.2333333333333,717.7235629,1.60533333333333e-06,249.9239
"8016","C18232",449.733124,1,788.58,0,788.58,0,0.666667,0,0.666667,0,0,21,3000,419.35193,195.196969,0,12,98.5724507137746,717.7235629,0.149911041333333,2.1483526724229
"8017","C18233",130.545845,1,1738.48,631,1107.48,0,1,0.083333,1,0,0,33,2000,1928.666446,167.893173,0.738713,12,144.873333333333,717.7235629,0.0652729225,11.4874620065701
"8018","C18234",2.117128,0.909091,99.96,0,99.96,0,1,0,1,0,0,12,3000,101.631113,44.092575,0.125,12,8.33,717.7235629,0.000705709333333333,2.30494846354517
"8019","C18235",1125.306541,1,703.05,703.05,0,0,0.25,0.25,0,0,0,9,1300,104.476763,421.150061,0,8,351.525,717.7235629,0.865620416153846,0.248074908862473
"8020","C18236",1377.40225,1,180,180,0,348.436666,0.142857,0.142857,0,0.428571,3,1,1500,251.870405,247.576103,0,7,180.00018000018,116.145671479005,0.918268166666667,1.01734538167442
"8021","C18237",59.020085,0.909091,58.7,0,58.7,0,0.166667,0,0.166667,0,0,2,1500,160.904963,148.887545,0,12,29.3499413001174,717.7235629,0.0393467233333333,1.08071473003333
"8022","C18238",337.269567,0.888889,2125.84,2025.26,100.58,144.207417,0.888889,0.7991299,0.111111,0.333333,3,39,1200,1586.507333,304.093968,0.2,9,265.729966783754,48.0691870691871,0.2810579725,5.21716146964151
"8023","C18239",15.978538,1,136.92,0,136.92,0,1,0,1,0,0,12,2500,132.182438,130.9779,0.181818,12,11.41,717.7235629,0.0063914152,1.00919649803516
"8024","C18240",0,0,140.4,0,140.4,0,1,0,1,0,0,12,2200,124.99276,721.9256368,0,12,11.7,717.7235629,0,9.3500701
"8025","C18241",372.14586,1,643.01,0,643.01,0,1,0,1,0,0,41,1500,124.958137,205.066245,0,12,53.5841666666667,717.7235629,0.24809724,0.609354976973417
"8026","C18242",130.484418,0.454545,1428.97,1428.97,0,0,0.25,0.25,0,0,0,3,7000,1444.388031,77.509848,0,12,476.323333333333,717.7235629,0.0186406311428571,18.6348969617383
"8027","C18243",5134.553859,1,2502.34,669,1833.34,0,0.833333,0.083333,0.833333,0,0,64.4251306,6000,528.134435,5609.1065423,0,12,250.23410009364,717.7235629,0.8557589765,0.02086484996157
"8028","C18244",944.346242,1,195,0,195,126.612663,1,0,1,0.166667,3,12,1000,599.901843,662.791956,0,12,16.25,63.3062048875902,0.944346242,0.905113342986921
"8029","C18245",1367.284172,1,542.33,280.04,262.29,1790.86019,0.857143,0.714286,0.428571,0.428571,5,12,1500,1067.078079,500.726579,0,7,90.3883182686136,596.95399362066,0.911522781333333,2.13105939199605
"8030","C18246",1418.899282,1,57.66,57.66,0,63.085612,0.25,0.25,0,0.25,3,3,1500,294.465506,294.22163,0,12,19.22,21.0285373333333,0.945932854666667,1.00082888535421
"8031","C18247",390.077505,0.636364,1156,1156,0,0,0.083333,0.083333,0,0,0,2,10500,1704.470909,247.289712,0,12,800.03,717.7235629,0.0371502385714286,6.8926074409436
"8032","C18248",0,0,37.65,0,37.65,0,0.25,0,0.25,0,0,3,1500,0,721.9256368,0,12,12.55,717.7235629,0,9.3500701
"8033","C18249",17.765052,0.636364,0,0,0,112.476618,0,0,0,0.083333,1,0,2200,200.061869,162.701658,0.25,12,184.8991609,112.477067908272,0.00807502363636364,1.22962403370223
"8034","C18250",81.170395,0.818182,626.5,0,626.5,0,0.583333,0,0.5,0,0,7,2500,445.640989,112.818984,0.454545,12,89.5000511428864,717.7235629,0.032468158,3.95005320203912
"8035","C18251",1378.110585,1,0,0,0,192.997392,0,0,0,0.083333,1,0,2500,2673.832747,675.477318,0.083333,12,184.8991609,192.998163992656,0.551244234,3.9584345406547
"8036","C18252",110.428278,1,624.72,0,624.72,0,1,0,0.833333,0,0,6,1000,494.968169,81.689039,0.738713,6,104.12,717.7235629,0.110428278,6.05917483005278
"8037","C18253",435.490797,1,0,0,0,58.565665,0,0,0,0.083333,2,0,500,220.136035,305.833099,0,12,184.8991609,58.5658992635971,0.870981594,0.719791401649434
"8038","C18254",676.771001,1,356.8,356.8,0,1213.388649,0.5,0.5,0,0.416667,13,15,1200,2042.747509,600.434653,0.166667,12,59.4666666666667,242.677535657971,0.563975834166667,3.40211461612626
